"","score_rank","price","Strategy","Multiplayer","Action","COOP","Early_Access","Open_World","Adventure","Indie","Casual","Horror","Puzzle","Platformer","Two_Dimensional","Pixel_Graphics","Point_And_Click","VR","likely_to_succeed"
"324",28,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"325",87,5999,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,"Yes"
"326",90,1999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"Yes"
"327",87,1999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"328",67,5999,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"329",43,999,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"330",77,1999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"331",80,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"332",90,299,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,"Yes"
"333",90,1499,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,"Yes"
"334",31,5999,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"Yes"
"335",62,999,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"336",93,1499,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,"No"
"337",80,1999,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,"Yes"
"338",34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yes"
"339",45,5999,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"Yes"
"340",73,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"341",70,699,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"342",90,999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"343",50,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"344",95,399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"345",90,1499,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,"No"
"347",80,599,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"No"
"349",62,1999,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"Yes"
"350",80,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"351",80,1999,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"352",70,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"354",56,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"355",43,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"356",20,1999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"No"
"357",70,3999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"358",93,999,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,"Yes"
"360",93,699,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"361",95,2499,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,"Yes"
"362",22,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"363",77,999,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"364",95,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"365",95,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"366",98,999,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,"No"
"367",13,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"368",18,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"369",50,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"370",95,99,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,"Yes"
"371",18,2999,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"372",84,3999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Yes"
"373",93,1999,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,"No"
"374",28,699,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"375",65,1299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"376",87,1499,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"377",62,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"378",62,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"379",59,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"Yes"
"380",90,999,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"No"
"383",73,1499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"384",35,999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"No"
"385",43,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"386",43,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"387",87,2999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"388",95,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"Yes"
"389",84,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Yes"
"390",39,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"391",22,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,"No"
"392",26,599,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"393",87,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,"No"
"394",9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"395",16,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"396",77,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,"No"
"397",77,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"398",77,2999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"No"
"399",50,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,"Yes"
"400",56,1299,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"No"
"401",25,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"No"
"402",67,2499,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,"Yes"
"403",45,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,"No"
"404",37,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"405",73,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"407",23,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"409",56,2999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"411",59,2999,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,"Yes"
"412",84,2999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"413",45,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"414",47,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,"Yes"
"417",93,1499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"418",87,499,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,"No"
"419",98,1499,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,"Yes"
"420",90,1999,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,"Yes"
"421",26,1499,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Yes"
"422",19,4999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"424",95,499,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,"No"
"425",54,399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"426",90,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"427",50,4999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"428",93,1999,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,"No"
"429",39,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,"No"
"430",87,1199,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"431",73,1499,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"Yes"
"432",52,2999,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"Yes"
"433",73,1999,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"Yes"
"434",93,499,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"435",90,1499,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,"Yes"
"436",84,1999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"437",28,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"438",19,5999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"439",19,5999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"440",37,999,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,"No"
"441",84,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,"No"
"442",65,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,"No"
"443",65,1499,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"Yes"
"444",93,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"Yes"
"445",56,2999,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"446",93,1999,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"447",41,1999,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,"Yes"
"448",31,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"No"
"449",28,5999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"450",77,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"452",90,1299,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"453",56,2999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"454",70,3999,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"455",26,1999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"456",22,2499,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"Yes"
"457",73,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,"No"
"458",80,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,"No"
"459",50,2999,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,"Yes"
"460",59,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"461",6,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,"Yes"
"462",98,299,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,"No"
"463",98,2499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"Yes"
"464",25,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"No"
"465",28,1999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"466",93,1299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"467",50,1499,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,"No"
"468",7,1499,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"469",73,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"470",80,999,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"471",52,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"472",41,2499,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"473",62,499,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"No"
"474",84,3999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,"Yes"
"475",52,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"476",25,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"477",21,1999,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,"Yes"
"478",47,2999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"479",77,299,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,"No"
"481",93,1499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"482",56,1499,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,"No"
"483",90,1499,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,"Yes"
"484",34,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"485",15,799,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"486",84,999,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,"No"
"487",45,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yes"
"488",67,3999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"489",62,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,"Yes"
"490",31,2999,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,"Yes"
"491",29,999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"492",90,599,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Yes"
"493",95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"494",70,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"495",70,1299,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"497",45,899,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,"No"
"498",90,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"499",90,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"501",50,599,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,"Yes"
"502",70,999,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,"Yes"
"503",65,499,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Yes"
"504",56,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"505",98,1499,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"507",65,199,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,"No"
"508",67,2999,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"509",70,499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"No"
"510",35,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"511",25,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"512",50,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"513",90,999,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"Yes"
"514",90,3999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"515",39,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"516",67,1999,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,"Yes"
"517",31,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"519",22,299,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"520",77,1799,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,"Yes"
"521",39,2999,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,"Yes"
"522",22,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"523",95,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,"Yes"
"524",90,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"No"
"526",90,2999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"Yes"
"527",50,799,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,"No"
"528",87,999,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"529",73,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"530",93,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,"No"
"531",34,4499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"532",99,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,"No"
"534",77,1499,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,"Yes"
"535",17,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"536",87,999,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"No"
"537",54,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,"Yes"
"538",32,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,"No"
"539",50,999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"540",70,1799,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"541",84,599,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"542",65,1999,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"Yes"
"543",77,999,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,"No"
"544",54,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,"No"
"545",65,899,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,"No"
"546",73,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,"Yes"
"547",87,1499,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,"No"
"548",59,1999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"Yes"
"549",87,1999,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,"Yes"
"550",17,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,"No"
"551",90,999,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,"No"
"552",20,1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"553",70,1499,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"555",67,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"556",52,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"557",93,999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"558",93,1999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"559",67,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,"No"
"560",90,1999,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,"Yes"
"561",62,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"562",62,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"563",84,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"564",62,1299,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,"No"
"565",43,2999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"566",70,999,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"No"
"567",9,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"No"
"568",13,599,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"No"
"569",87,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"570",98,1499,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,"No"
"571",70,999,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,"No"
"573",73,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"574",47,2999,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,"Yes"
"575",59,999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"576",90,999,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"Yes"
"577",77,1999,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,"No"
"578",56,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"579",59,2999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"580",87,999,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Yes"
"581",9,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"No"
"582",65,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"583",70,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"584",8,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"585",47,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"586",41,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"No"
"587",90,999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"588",87,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,"No"
"589",47,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"590",93,1999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"591",65,1499,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"592",59,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"593",65,2499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"594",80,699,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"No"
"596",98,999,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,"No"
"597",23,1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"599",65,999,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,"No"
"600",95,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,"No"
"601",47,2499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"602",99,2000,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,"Yes"
"603",32,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"604",23,1999,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Yes"
"606",41,2999,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,"Yes"
"607",62,999,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No"
"608",59,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"609",39,599,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"Yes"
"610",67,3999,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"611",93,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,"No"
"612",87,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"613",45,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"No"
"614",87,2499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"615",80,1499,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,"Yes"
"616",25,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"617",70,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"618",2,5999,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"619",23,2999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"621",67,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"622",95,3999,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,"Yes"
"623",31,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,"Yes"
"624",39,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"625",56,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,"No"
"626",84,999,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"No"
"627",32,1499,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"628",12,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"629",59,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"No"
"631",54,2499,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"632",67,2999,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"Yes"
"633",90,999,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"No"
"634",52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Yes"
"635",73,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,"No"
"636",47,1999,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"637",41,1999,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,"Yes"
"638",52,499,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"Yes"
"639",25,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"640",47,1499,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Yes"
"641",20,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,"No"
"642",87,49,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,"No"
"643",73,1499,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,"Yes"
"644",67,375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"645",19,999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"646",62,699,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"No"
"647",34,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"648",43,499,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"649",37,1999,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,"No"
"650",77,1999,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"Yes"
"651",37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"652",19,1499,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"653",73,1199,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,"Yes"
"654",80,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"655",13,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"No"
"656",65,374,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"657",56,2999,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,"No"
"658",39,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"Yes"
"659",84,1999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"660",59,1999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
