"","score_rank","price","Strategy","Multiplayer","Action","COOP","Early_Access","Open_World","Adventure","Indie","Casual","Horror","Puzzle","Platformer","Two_Dimensional","Pixel_Graphics","Point_And_Click","VR","likely_to_succeed"
"352",70,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"354",56,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"355",43,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"356",20,1999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"357",70,3999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"358",93,999,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
"360",93,699,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"361",95,2499,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
"362",22,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"363",77,999,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"364",95,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"365",95,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"366",98,999,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
"367",13,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"368",18,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"369",50,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"370",95,99,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
"371",18,2999,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"372",84,3999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"373",93,1999,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"374",28,699,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"375",65,1299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"376",87,1499,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"377",62,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"378",62,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",59,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
"380",90,999,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"383",73,1499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"384",35,999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"385",43,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"386",43,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"387",87,2999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"388",95,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
"389",84,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"390",39,1999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"391",22,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"392",26,599,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"393",87,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"394",9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"395",16,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"396",77,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"397",77,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"398",77,2999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"399",50,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
"400",56,1299,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"401",25,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"402",67,2499,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
"403",45,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"404",37,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",73,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"407",23,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"409",56,2999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"411",59,2999,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
"412",84,2999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"413",45,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"414",47,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
"417",93,1499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"418",87,499,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"419",98,1499,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1
"420",90,1999,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
"421",26,1499,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"422",19,4999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"424",95,499,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"425",54,399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"426",90,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"427",50,4999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"428",93,1999,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"429",39,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"430",87,1199,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"431",73,1499,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"432",52,2999,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"433",73,1999,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"434",93,499,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"435",90,1499,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1
"436",84,1999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"437",28,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"438",19,5999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"439",19,5999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"440",37,999,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"441",84,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"442",65,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"443",65,1499,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"444",93,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
"445",56,2999,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"446",93,1999,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"447",41,1999,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"448",31,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"449",28,5999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"450",77,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"452",90,1299,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"453",56,2999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"454",70,3999,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"455",26,1999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"456",22,2499,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"457",73,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
"458",80,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"459",50,2999,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1
"460",59,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"461",6,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
"462",98,299,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"463",98,2499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"464",25,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"465",28,1999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"466",93,1299,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"467",50,1499,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
"468",7,1499,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"469",73,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"470",80,999,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"471",52,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",41,2499,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"473",62,499,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"474",84,3999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
"475",52,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"476",25,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"477",21,1999,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
"478",47,2999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"479",77,299,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0
"481",93,1499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"482",56,1499,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
"483",90,1499,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"484",34,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"485",15,799,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"486",84,999,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"487",45,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"488",67,3999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"489",62,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
"490",31,2999,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"491",29,999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"492",90,599,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"493",95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"494",70,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"495",70,1299,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",45,899,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"498",90,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"499",90,999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"501",50,599,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1
"502",70,999,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"503",65,499,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"504",56,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"505",98,1499,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"507",65,199,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
"508",67,2999,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"509",70,499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"510",35,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"511",25,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"512",50,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"513",90,999,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"514",90,3999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"515",39,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"516",67,1999,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"517",31,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"519",22,299,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"520",77,1799,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1
"521",39,2999,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"522",22,1999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"523",95,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1
"524",90,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
"526",90,2999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"527",50,799,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0
"528",87,999,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"529",73,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"530",93,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
"531",34,4499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"532",99,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"534",77,1499,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
"535",17,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536",87,999,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"537",54,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
"538",32,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
"539",50,999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"540",70,1799,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"541",84,599,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"542",65,1999,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"543",77,999,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
"544",54,999,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"545",65,899,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"546",73,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
"547",87,1499,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
"548",59,1999,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"549",87,1999,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
"550",17,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
"551",90,999,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
"552",20,1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"553",70,1499,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"555",67,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"556",52,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"557",93,999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"558",93,1999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"559",67,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"560",90,1999,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1
"561",62,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"562",62,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"563",84,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"564",62,1299,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
"565",43,2999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"566",70,999,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"567",9,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"568",13,599,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"569",87,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"570",98,1499,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
"571",70,999,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"573",73,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"574",47,2999,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
"575",59,999,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"576",90,999,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"577",77,1999,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
"578",56,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"579",59,2999,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"580",87,999,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"581",9,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"582",65,1999,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"583",70,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"584",8,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585",47,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"586",41,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"587",90,999,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"588",87,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
"589",47,999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"590",93,1999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"591",65,1499,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"592",59,1499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"593",65,2499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"594",80,699,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"596",98,999,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0
"597",23,1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"599",65,999,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0
"600",95,1499,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
"601",47,2499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"602",99,2000,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"603",32,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"604",23,1999,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"606",41,2999,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
"607",62,999,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"608",59,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"609",39,599,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"610",67,3999,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"611",93,999,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
"612",87,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"613",45,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"614",87,2499,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"615",80,1499,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
"616",25,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"617",70,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"618",2,5999,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"619",23,2999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"621",67,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"622",95,3999,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
"623",31,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1
"624",39,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"625",56,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"626",84,999,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"627",32,1499,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"628",12,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629",59,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"631",54,2499,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"632",67,2999,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"633",90,999,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"634",52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"635",73,699,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"636",47,1999,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"637",41,1999,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"638",52,499,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"639",25,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"640",47,1499,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"641",20,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0
"642",87,49,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
"643",73,1499,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
"644",67,375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"645",19,999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"646",62,699,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"647",34,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648",43,499,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"649",37,1999,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"650",77,1999,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"651",37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"652",19,1499,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"653",73,1199,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1
"654",80,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"655",13,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"656",65,374,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"657",56,2999,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"658",39,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"659",84,1999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"660",59,1999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"661",41,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"662",16,1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"664",2,2999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"665",84,999,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"666",98,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"667",98,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"668",98,1499,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1
"669",43,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"670",77,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
"671",62,199,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
"672",14,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"673",39,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
"674",50,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"675",7,499,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
"676",90,1499,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
"677",25,299,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"678",67,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"679",29,999,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
"680",20,999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"681",62,499,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"682",59,2999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"683",84,999,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
"684",16,4999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"685",11,299,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"686",67,1999,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
"687",54,999,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0
"688",10,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"689",54,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"690",77,249,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"691",84,299,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"692",56,1999,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"693",87,1999,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
"694",15,199,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0
"695",11,199,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"696",16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"697",84,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"698",77,2499,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"699",70,899,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"700",93,999,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
"701",19,799,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
"702",62,1999,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"704",16,99,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"705",67,999,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
"706",70,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"707",87,1499,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
"708",65,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"709",5,4999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"710",34,1599,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"711",59,1999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"712",77,1999,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"713",93,999,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
